seq	time	q0	q1	q2	q3	q4	q5	Dq0	Dq1	Dq2	Dq3	Dq4	Dq5	eff0	eff1	eff2	eff3	eff4	eff5	
1531	1580482324.608698211	0.00207715	-1.19934	2.11498	-2.47031	-1.56967	-2.62183	-0.000364145	-0.075905	-0.0194367	0.0964639	0.000366108	0.000341756	-15.4989	-68.3743	-27.2696	0.109721	3.02495	2.24566	
1532	1580482324.616698642	0.00207722	-1.19995	2.11482	-2.46955	-1.56967	-2.62183	-0.000356184	-0.0757073	-0.0194947	0.0957219	0.00036265	0.000341054	-15.4987	-68.3567	-27.3007	0.102512	3.02012	2.24764	
1533	1580482324.624668266	0.00207779	-1.20055	2.11467	-2.46879	-1.56967	-2.62183	-0.000346972	-0.0754694	-0.0195541	0.0950564	0.000359126	0.000338898	-15.4898	-68.3871	-27.3532	0.0948301	3.01302	2.25048	
1534	1580482324.632696718	0.00207887	-1.20115	2.11451	-2.46805	-1.56967	-2.62183	-0.000336554	-0.0753125	-0.0196105	0.0944118	0.000355539	0.000337817	-15.5184	-68.2007	-27.3064	0.0998001	3.02531	2.24562	
1535	1580482324.640693240	0.00207819	-1.20175	2.11435	-2.46731	-1.56967	-2.62182	-0.000330936	-0.0752706	-0.0196674	0.0937915	0.000349492	0.00034129	-15.5187	-68.1818	-27.3347	0.0946918	3.02232	2.24685	
1536	1580482324.648711075	0.00207893	-1.20235	2.1142	-2.46658	-1.56967	-2.62182	-0.000321651	-0.0752323	-0.0197234	0.0933326	0.000344655	0.000343186	-15.5196	-68.1709	-27.3697	0.0804285	3.00943	2.25215	
1537	1580482324.656691554	0.0020797	-1.20295	2.11404	-2.46585	-1.56967	-2.62182	-0.000312376	-0.0751939	-0.019692	0.0931509	0.000340993	0.000345937	-15.515	-68.2148	-27.426	0.0605531	2.98623	2.26133	
1538	1580482324.664674333	0.00207918	-1.20355	2.11388	-2.46513	-1.56967	-2.62181	-0.000306679	-0.0751539	-0.0196625	0.0930132	0.000334893	0.000343527	-15.5196	-68.1351	-27.4121	0.0745647	3.00462	2.25412	
1539	1580482324.672689151	0.00208006	-1.20415	2.11373	-2.4644	-1.56967	-2.62181	-0.000297333	-0.0751154	-0.0197212	0.0928747	0.0003312	0.000346919	-15.5202	-68.1218	-27.4452	0.064452	2.99489	2.25813	
1540	1580482324.680704722	0.00208188	-1.20474	2.11357	-2.46368	-1.56967	-2.62181	-0.000285616	-0.0750791	-0.0197834	0.0928492	0.000332277	0.000349927	-15.5199	-68.1018	-27.4725	0.0643727	2.99499	2.25811	
1541	1580482324.688694832	0.00208194	-1.20534	2.1134	-2.46295	-1.56967	-2.6218	-0.00027876	-0.0750429	-0.0200075	0.0928305	0.000325963	0.000350153	-15.5297	-67.9857	-27.4636	0.0729759	3.01049	2.25238	
1542	1580482324.696707994	0.00208293	-1.20594	2.11324	-2.46222	-1.56967	-2.6218	-0.000269509	-0.0750073	-0.0202253	0.0929204	0.000320871	0.000350088	-15.5205	-68.069	-27.5602	0.054662	2.98499	2.26221	
1543	1580482324.704703738	0.0020835	-1.20654	2.11308	-2.46148	-1.56967	-2.6218	-0.000261495	-0.0749704	-0.0202967	0.0930172	0.000314586	0.00034974	-15.5193	-68.044	-27.583	0.0648224	2.99494	2.25812	
1544	1580482324.712708180	0.00208323	-1.20714	2.11291	-2.46074	-1.56967	-2.62179	-0.000255846	-0.0749353	-0.0204548	0.0930217	0.000311957	0.00035031	-15.5252	-67.9664	-27.5886	0.0700488	3.00425	2.25468	
1545	1580482324.720667876	0.00208435	-1.20773	2.11274	-2.46	-1.56967	-2.62179	-0.000246585	-0.074896	-0.0206167	0.0930319	0.000309254	0.000352958	-15.5191	-68.0044	-27.6543	0.0648905	2.99505	2.25808	
1546	1580482324.728695015	0.00208461	-1.20833	2.11258	-2.45926	-1.56967	-2.62179	-0.000239732	-0.0749461	-0.020687	0.093044	0.000306481	0.000354026	-15.539	-67.8723	-27.6315	0.069622	3.0033	2.25483	
