seq	time	q0	q1	q2	q3	q4	q5	Dq0	Dq1	Dq2	Dq3	Dq4	Dq5	eff0	eff1	eff2	eff3	eff4	eff5	
53749	1580406961.447161981	0.0024886	-0.928846	2.13524	-2.777	-1.5696	-2.62321	0	0	-0	0	0	0	17.0854	-56.5719	-14.1474	0.190569	1.41022	-1.15775	
53750	1580406961.454719705	0.00245265	-0.928834	2.13529	-2.77703	-1.56957	-2.62321	0	0	-0	0	0	0	16.5409	-56.147	-14.2722	0.166748	1.4597	-1.2092	
53751	1580406961.462695452	0.00247662	-0.928834	2.13526	-2.77702	-1.56956	-2.62323	0	0	-0	0	0	0	17.1535	-56.4505	-14.1225	0.262032	1.31126	-1.18347	
53752	1580406961.470748500	0.0024886	-0.928846	2.13525	-2.77702	-1.56958	-2.6232	0	0	-0	0	0	0	17.2896	-56.754	-14.0726	0.190569	1.43496	-1.26066	
53753	1580406961.478775866	0.0024886	-0.928822	2.13524	-2.77703	-1.56957	-2.6232	0	0	-0	0	0	0	17.3577	-56.3291	-14.1474	0.21439	1.336	-1.02911	
53754	1580406961.486740599	0.0024886	-0.928834	2.13523	-2.77703	-1.56958	-2.6232	0	0	-0	0	0	0	17.2896	-56.9968	-14.0476	0.595528	1.336	-1.10629	
53755	1580406961.494712285	0.00247662	-0.928798	2.13523	-2.77704	-1.56957	-2.62318	0	0	-0	0	0	0	17.0174	-56.6933	-14.2472	0.166748	1.31126	-1.15775	
53756	1580406961.502690539	0.00245265	-0.928846	2.13527	-2.777	-1.56958	-2.62321	0	0	-0	0	0	0	16.5409	-56.6326	-14.1724	0.285853	1.336	-1.05484	
53757	1580406961.510820129	0.00247662	-0.928846	2.13525	-2.77704	-1.56956	-2.62323	0	0	-0	0	0	0	16.9493	-56.3898	-14.0975	0.333496	1.36074	-1.10629	
53758	1580406961.518702285	0.00245265	-0.928834	2.13523	-2.77702	-1.56958	-2.62319	0	0	-0	0	0	0	16.677	-56.6933	-14.1973	0.357317	1.36074	-1.28638	
53759	1580406961.526770565	0.00247662	-0.92881	2.13521	-2.77702	-1.56955	-2.62324	0	0	-0	0	0	0	17.3577	-56.2077	-14.1973	0.190569	1.36074	-1.08056	
53760	1580406961.534713045	0.00250058	-0.928846	2.13524	-2.777	-1.56958	-2.62324	0	0	-0	0	0	0	17.1535	-56.5112	-13.9977	0.21439	1.41022	-0.951925	
53761	1580406961.542702693	0.00250058	-0.928822	2.13523	-2.77704	-1.56958	-2.62321	0	0	-0	0	0	0	17.4939	-56.6933	-14.0476	0.190569	1.28652	-1.2092	
53762	1580406961.550711562	0.00251257	-0.928822	2.13525	-2.77702	-1.56956	-2.6232	0	0	-0	0	0	0	17.1535	-56.754	-14.1474	0.21439	1.36074	-1.15775	
53763	1580406961.558734774	0.00251257	-0.928834	2.13525	-2.777	-1.56958	-2.62319	0	0	-0	0	0	0	16.7451	-56.6326	-14.1973	0.285853	1.28652	-1.15775	
53764	1580406961.566721036	0.0024886	-0.928858	2.13525	-2.77702	-1.56957	-2.62323	0	0	-0	0	0	0	16.677	-56.9361	-14.1973	0.21439	1.36074	-1.05484	
53765	1580406961.574734388	0.0024886	-0.928798	2.13525	-2.77704	-1.56955	-2.62323	0	0	-0	0	0	0	17.2216	-56.754	-14.2223	0.21439	1.36074	-1.00338	
53766	1580406961.582761004	0.00245265	-0.92881	2.13529	-2.77702	-1.56956	-2.62319	0	0	-0	0	0	0	16.9493	-57.1182	-14.1724	0.190569	1.28652	-1.00338	
