seq	time	q0	q1	q2	q3	q4	q5	Dq0	Dq1	Dq2	Dq3	Dq4	Dq5	eff0	eff1	eff2	eff3	eff4	eff5	
111	1573229629.422683956	-1.22783	-2.09834	-1.71057	-1.55884	0.612841	0.744499	0.022318	0.0225034	0.0231297	0.0232238	0.0224794	0.0231557	16.0784	82.5485	33.6	4.93945	2.04665	2.54944	
112	1573229629.430718039	-1.22769	-2.09819	-1.71041	-1.55869	0.612996	0.744654	0.0222198	0.0224707	0.0231018	0.0231918	0.0224423	0.0230349	16.0769	82.5288	33.6043	4.93447	2.03744	2.54299	
113	1573229629.438711789	-1.22754	-2.09803	-1.71025	-1.55853	0.613152	0.744807	0.0221145	0.022433	0.0230832	0.0231394	0.0223047	0.022936	16.0703	82.5478	33.6117	4.93712	2.03581	2.54687	
114	1573229629.446678775	-1.2274	-2.09789	-1.7101	-1.55838	0.613304	0.74496	0.0220476	0.02234	0.0232123	0.0230633	0.0223292	0.0230564	16.0733	82.5285	33.6224	4.9589	2.05634	2.55466	
115	1573229629.454780680	-1.22725	-2.09774	-1.70995	-1.55822	0.613459	0.745112	0.0219637	0.0222393	0.023318	0.0230212	0.022438	0.0231122	16.0634	82.5669	33.6645	4.94289	2.04147	2.5452	
116	1573229629.462710807	-1.22711	-2.09759	-1.70979	-1.55807	0.613613	0.745268	0.0218569	0.0221704	0.0233053	0.023032	0.0225393	0.0230723	16.0678	82.5391	33.6657	4.95285	2.05291	2.54813	
117	1573229629.470697127	-1.22696	-2.09744	-1.70963	-1.55791	0.613768	0.745422	0.0218079	0.0221522	0.0233461	0.0231509	0.0226449	0.0230764	16.0506	82.505	33.6574	4.94535	2.05721	2.55629	
118	1573229629.478869734	-1.22682	-2.09729	-1.70947	-1.55775	0.613921	0.745574	0.0217624	0.0221446	0.0235153	0.0232849	0.0226097	0.0230718	16.0435	82.4791	33.6608	4.94911	2.05295	2.5546	
119	1573229629.486674027	-1.22667	-2.09713	-1.70931	-1.55759	0.614076	0.74573	0.0217093	0.0221231	0.0235487	0.0233246	0.0225603	0.023026	16.0813	82.5578	33.7186	4.93865	2.03601	2.54221	
120	1573229629.494702876	-1.22653	-2.09698	-1.70915	-1.55743	0.614233	0.745885	0.0216614	0.0220475	0.0234886	0.0233417	0.0225085	0.0229749	16.0722	82.5454	33.7104	4.94316	2.04006	2.54567	
121	1573229629.502668077	-1.22638	-2.09683	-1.70899	-1.55727	0.614386	0.746041	0.0216328	0.0219948	0.0235151	0.0233601	0.022579	0.0229638	16.0732	82.5025	33.7078	4.95383	2.05345	2.54887	
122	1573229629.510666024	-1.22624	-2.09668	-1.70883	-1.55711	0.614542	0.746196	0.0216228	0.0219941	0.0235037	0.0233789	0.0226651	0.0229247	16.0734	82.5183	33.7234	4.94392	2.04167	2.54522	
123	1573229629.518666706	-1.22609	-2.09653	-1.70867	-1.55695	0.6147	0.746353	0.0215957	0.0219581	0.0234451	0.0234139	0.0226534	0.0229269	16.0847	82.5412	33.735	4.94487	2.04055	2.54541	
124	1573229629.526709786	-1.22595	-2.09638	-1.70851	-1.55679	0.614855	0.746508	0.021577	0.0218865	0.0234257	0.0234427	0.0227432	0.0229429	16.0663	82.5297	33.7413	4.95855	2.04946	2.54578	
125	1573229629.534691080	-1.2258	-2.09624	-1.70835	-1.55663	0.615016	0.746665	0.0215486	0.0219614	0.0234067	0.0233747	0.0228478	0.0229159	16.0684	82.4217	33.7042	4.95076	2.04209	2.54581	
126	1573229629.542689283	-1.22565	-2.09608	-1.70819	-1.55647	0.615177	0.746824	0.0215687	0.022036	0.0232845	0.0232446	0.0229548	0.0230047	16.1081	82.5492	33.7579	4.95501	2.0405	2.54262	
127	1573229629.550681938	-1.2255	-2.09593	-1.70803	-1.55631	0.615339	0.746983	0.0216771	0.0219707	0.023221	0.023138	0.0230724	0.023043	16.1378	82.5053	33.7193	4.93128	2.0407	2.54273	
128	1573229629.558738260	-1.22535	-2.09578	-1.70787	-1.55615	0.6155	0.747142	0.0217813	0.0220394	0.0231569	0.0230626	0.023061	0.0230891	16.0855	82.4364	33.7197	4.95159	2.04224	2.55005	
129	1573229629.566681839	-1.2252	-2.09563	-1.70771	-1.556	0.615661	0.747302	0.0218035	0.0221249	0.0230636	0.0231252	0.0230401	0.0232017	16.075	82.5224	33.7487	4.94866	2.04701	2.54892	
130	1573229629.574654100	-1.22505	-2.09548	-1.70755	-1.55584	0.61582	0.747464	0.0218067	0.0220936	0.0231396	0.0231646	0.0230055	0.0231889	16.0678	82.4733	33.7288	4.95367	2.04297	2.54737	
131	1573229629.582672110	-1.2249	-2.09532	-1.70739	-1.55568	0.615981	0.747624	0.0219049	0.0220924	0.0231519	0.0230754	0.0229715	0.0231765	16.1495	82.4946	33.7547	4.93411	2.03496	2.54251	
132	1573229629.590708391	-1.22474	-2.09517	-1.70723	-1.55552	0.616144	0.747785	0.0221059	0.0220783	0.0230682	0.0230042	0.0230628	0.0232006	16.1473	82.4992	33.7554	4.94484	2.04524	2.54418	
133	1573229629.598722559	-1.22459	-2.09502	-1.70708	-1.55536	0.616312	0.747948	0.0222134	0.0221633	0.0230543	0.0229609	0.0231813	0.0231318	16.0774	82.412	33.7353	4.95222	2.0482	2.54775	
